"id";"userID";"objectID";"eventType";"eventValue";"lastModified"
"3720734";"2714747";"3126";"pageview";"1";"2018-07-26 20:21:19"
"3720737";"2714746";"581";"pageview";"2";"2018-07-26 20:21:53"
"3720739";"2714745";"4286";"pageview";"2";"2018-07-26 20:23:02"
"3720743";"2714749";"390";"pageview";"1";"2018-07-26 20:25:54"
"3720745";"2714755";"303";"pageview";"2";"2018-07-26 20:32:22"
"3720748";"2714754";"5941";"pageview";"1";"2018-07-26 20:32:31"
"3720751";"2255012";"6242";"pageview";"1";"2018-07-26 20:34:48"
"3720754";"2714758";"303";"pageview";"1";"2018-07-26 20:38:34"
"3720758";"2714759";"6155";"pageview";"1";"2018-07-26 20:42:56"
"3720759";"2714760";"2331";"pageview";"1";"2018-07-26 20:44:35"
"3720761";"2714761";"49";"pageview";"2";"2018-07-26 20:48:44"
"3720767";"2714765";"2796";"pageview";"1";"2018-07-26 20:51:11"
"3720768";"2714764";"160";"pageview";"1";"2018-07-26 20:53:10"
"3720771";"2714764";"3312";"pageview";"1";"2018-07-26 20:53:51"
"3720775";"2714764";"6027";"pageview";"1";"2018-07-26 20:54:01"
"3720777";"2714767";"1588";"pageview";"1";"2018-07-26 20:55:15"
"3720780";"2714769";"3326";"pageview";"1";"2018-07-26 20:59:33"
"3720297";"2714429";"1687";"pageview";"5";"2018-07-26 21:00:14"
"3720781";"2714769";"108";"pageview";"1";"2018-07-26 21:03:58"
"3720785";"2714769";"80";"pageview";"1";"2018-07-26 21:05:26"
"3720789";"2714771";"26";"pageview";"1";"2018-07-26 21:09:19"
"3720791";"2714768";"422";"pageview";"1";"2018-07-26 21:09:47"
"3720792";"2714768";"4444";"pageview";"1";"2018-07-26 21:09:58"
"3720793";"2714775";"3320";"pageview";"1";"2018-07-26 21:11:02"
"3720299";"2714429";"300";"pageview";"2";"2018-07-26 21:12:05"
"3720797";"2400232";"6259";"pageview";"1";"2018-07-26 21:13:21"
"3720799";"2714777";"6126";"pageview";"2";"2018-07-26 21:14:10"
"3679138";"2400232";"6256";"pageview";"7";"2018-07-26 21:14:36"
"3720801";"2714769";"3126";"pageview";"1";"2018-07-26 21:15:45"
"3720802";"2578406";"6228";"pageview";"1";"2018-07-26 21:16:03"
"3720805";"2400232";"4739";"pageview";"1";"2018-07-26 21:16:12"
"3720811";"2578406";"6248";"pageview";"2";"2018-07-26 21:17:46"
"3720814";"2291242";"4047";"pageview";"1";"2018-07-26 21:19:17"
"3309461";"2400232";"5342";"pageview";"5";"2018-07-26 21:19:18"
"3720825";"2714787";"5734";"pageview";"1";"2018-07-26 21:24:01"
"3720816";"2400232";"5988";"pageview";"6";"2018-07-26 21:24:06"
"3720822";"2714786";"1860";"pageview";"2";"2018-07-26 21:24:07"
"3362331";"2400232";"3391";"pageview";"2";"2018-07-26 21:24:38"
"3309459";"2400232";"5887";"pageview";"7";"2018-07-26 21:27:07"
"3720828";"2397999";"5668";"pageview";"1";"2018-07-26 21:27:44"
"3720829";"2397999";"2384";"pageview";"1";"2018-07-26 21:28:07"
"3720830";"2714789";"5941";"pageview";"3";"2018-07-26 21:28:51"
"3720819";"2714785";"5941";"pageview";"3";"2018-07-26 21:30:11"
"3720832";"2147479";"6282";"pageview";"1";"2018-07-26 21:32:23"
"3720836";"2714790";"1062";"pageview";"1";"2018-07-26 21:32:51"
"3720838";"2714796";"6228";"pageview";"1";"2018-07-26 21:36:20"
"3720841";"2714775";"5987";"pageview";"1";"2018-07-26 21:36:48"
"3720844";"2714796";"2613";"pageview";"1";"2018-07-26 21:38:36"
"3720846";"2714797";"5734";"pageview";"2";"2018-07-26 21:38:54"
"3720834";"2589935";"4697";"pageview";"2";"2018-07-26 21:39:34"
"3720851";"2714793";"1456";"pageview";"1";"2018-07-26 21:42:44"
"3720854";"2714793";"4649";"pageview";"1";"2018-07-26 21:44:22"
"3720855";"2714800";"3678";"pageview";"1";"2018-07-26 21:44:41"
"3720857";"2714793";"4917";"pageview";"1";"2018-07-26 21:45:13"
"3720859";"2714804";"674";"pageview";"1";"2018-07-26 21:53:36"
"3720862";"2714805";"611";"pageview";"1";"2018-07-26 21:53:57"
"3720865";"2714810";"249";"pageview";"1";"2018-07-26 22:00:06"
"3720867";"2714812";"1899";"pageview";"1";"2018-07-26 22:01:31"
"3720870";"2714812";"302";"pageview";"1";"2018-07-26 22:03:19"
"3720874";"2714812";"5600";"pageview";"1";"2018-07-26 22:05:47"
"3720876";"2714814";"3395";"pageview";"2";"2018-07-26 22:10:43"
"3720880";"2714819";"3824";"pageview";"1";"2018-07-26 22:17:05"
"3720883";"2714824";"5941";"pageview";"1";"2018-07-26 22:20:59"
"3720881";"2714822";"5836";"pageview";"3";"2018-07-26 22:21:41"
"3720886";"2714829";"4286";"pageview";"1";"2018-07-26 22:28:41"
"3720888";"2714835";"5306";"pageview";"1";"2018-07-26 22:36:12"
"3720891";"2714834";"3784";"pageview";"1";"2018-07-26 22:36:49"
"3720894";"2714839";"5527";"pageview";"1";"2018-07-26 22:40:53"
"3720896";"2714841";"5664";"pageview";"1";"2018-07-26 22:41:25"
"3720897";"2714842";"29";"pageview";"1";"2018-07-26 22:41:48"
"3720718";"2714732";"5941";"pageview";"2";"2018-07-26 22:42:28"
"3720901";"2714849";"49";"pageview";"1";"2018-07-26 23:00:04"
"3720903";"2714850";"2331";"pageview";"1";"2018-07-26 23:00:18"
"3720906";"2714851";"3127";"pageview";"1";"2018-07-26 23:02:42"
"3720908";"2714852";"4911";"pageview";"1";"2018-07-26 23:06:34"
"3720912";"2714852";"302";"pageview";"1";"2018-07-26 23:07:54"
"3720916";"2714854";"2333";"pageview";"1";"2018-07-26 23:10:48"
"3720918";"2714856";"5941";"pageview";"1";"2018-07-26 23:15:24"
"3720920";"2714857";"109";"pageview";"1";"2018-07-26 23:20:07"
"3673809";"2674537";"6155";"pageview";"5";"2018-07-26 23:23:05"
"3720927";"2714859";"6180";"pageview";"1";"2018-07-26 23:26:34"
"3720922";"2714859";"6102";"pageview";"3";"2018-07-26 23:27:10"
"3720931";"2714865";"303";"pageview";"1";"2018-07-26 23:32:37"
"3720935";"2714846";"6191";"pageview";"1";"2018-07-26 23:33:36"
"3720937";"2714846";"6155";"pageview";"1";"2018-07-26 23:35:11"
"3720938";"2714866";"4788";"pageview";"1";"2018-07-26 23:35:24"
"3720942";"2714866";"6219";"pageview";"1";"2018-07-26 23:36:09"
"3720943";"2714869";"3341";"pageview";"1";"2018-07-26 23:42:26"
"3720951";"2714846";"108";"pageview";"1";"2018-07-26 23:47:31"
"3720954";"2714871";"4702";"pageview";"1";"2018-07-26 23:48:33"
"3720956";"2714872";"1991";"pageview";"1";"2018-07-26 23:48:52"
"3720958";"2714873";"6234";"pageview";"1";"2018-07-26 23:58:12"
"3674031";"2680035";"1276";"pageview";"8";"2018-07-27 00:04:17"
"3720959";"2714846";"4000";"pageview";"2";"2018-07-27 00:08:40"
"3720965";"2714881";"5835";"pageview";"1";"2018-07-27 00:16:51"
"3720968";"2714884";"2725";"pageview";"1";"2018-07-27 00:23:20"
"3720962";"2714876";"4286";"pageview";"2";"2018-07-27 00:23:32"
"3720969";"2714893";"3391";"pageview";"1";"2018-07-27 00:50:59"
"3720972";"2402924";"5872";"pageview";"1";"2018-07-27 00:53:46"
"3720976";"2714901";"390";"pageview";"2";"2018-07-27 01:19:51"
"3720977";"2714946";"2334";"pageview";"1";"2018-07-27 05:37:24"
"3720979";"2714947";"303";"pageview";"1";"2018-07-27 05:40:16"
"3720982";"2714948";"303";"pageview";"1";"2018-07-27 05:44:14"
"3720983";"2714952";"161";"pageview";"1";"2018-07-27 05:51:30"
"3720986";"2714953";"3";"pageview";"1";"2018-07-27 05:58:23"
"3720989";"2714960";"5941";"pageview";"1";"2018-07-27 06:17:27"
"3720990";"2391132";"1255";"pageview";"1";"2018-07-27 06:19:21"
"3720993";"2714963";"4686";"pageview";"1";"2018-07-27 06:25:17"
"3720997";"2714967";"5941";"pageview";"1";"2018-07-27 06:29:41"
"3720998";"2714970";"390";"pageview";"1";"2018-07-27 06:32:59"
"3721002";"2640733";"6245";"pageview";"1";"2018-07-27 06:34:42"
"3721005";"2714977";"5941";"pageview";"1";"2018-07-27 07:05:28"
"3721008";"2714978";"5941";"pageview";"1";"2018-07-27 07:06:20"
"3721009";"2714979";"3855";"pageview";"1";"2018-07-27 07:07:30"
"3721011";"2710059";"4963";"pageview";"1";"2018-07-27 07:11:02"
"3721016";"2714980";"707";"pageview";"1";"2018-07-27 07:11:48"
"3721019";"2710059";"5353";"pageview";"1";"2018-07-27 07:13:31"
"3721021";"2710059";"303";"pageview";"1";"2018-07-27 07:14:27"
"3721024";"2714982";"3966";"pageview";"1";"2018-07-27 07:20:53"
"3721028";"2714984";"5941";"pageview";"1";"2018-07-27 07:23:16"
"3347106";"1239170";"5930";"pageview";"31";"2018-07-27 07:27:23"
"3721032";"2714986";"5601";"pageview";"1";"2018-07-27 07:30:21"
"3721035";"2714987";"249";"pageview";"1";"2018-07-27 07:31:43"
"3721037";"2714987";"1979";"pageview";"1";"2018-07-27 07:33:53"
"3721038";"2714989";"5941";"pageview";"2";"2018-07-27 07:36:02"
"3721041";"2714988";"6259";"pageview";"1";"2018-07-27 07:36:11"
"3721043";"2714991";"471";"pageview";"1";"2018-07-27 07:40:10"
"3721047";"2714998";"3221";"pageview";"1";"2018-07-27 07:54:30"
"3721048";"2714999";"2331";"pageview";"1";"2018-07-27 07:57:50"
"3721050";"2715001";"4683";"pageview";"2";"2018-07-27 08:05:46"
"3721053";"2715000";"5948";"pageview";"1";"2018-07-27 08:08:59"
"3721057";"2715000";"3943";"pageview";"1";"2018-07-27 08:10:40"
"3721060";"2715004";"303";"pageview";"1";"2018-07-27 08:13:11"
"3721062";"2715014";"5954";"pageview";"1";"2018-07-27 08:28:28"
"3721065";"2715017";"5930";"pageview";"1";"2018-07-27 08:29:58"
"3721067";"2715014";"74";"pageview";"1";"2018-07-27 08:30:05"
"3721071";"2715019";"5941";"pageview";"1";"2018-07-27 08:35:07"
"3721074";"2715018";"6248";"pageview";"1";"2018-07-27 08:36:17"
"3721077";"2715018";"3934";"pageview";"1";"2018-07-27 08:36:35"
"3721080";"2715018";"6267";"pageview";"1";"2018-07-27 08:36:56"
"3721081";"2715020";"3611";"pageview";"1";"2018-07-27 08:37:04"
"3721082";"2715021";"5722";"pageview";"1";"2018-07-27 08:37:14"
"3721084";"2715022";"303";"pageview";"1";"2018-07-27 08:37:59"
"3721087";"2715023";"5941";"pageview";"1";"2018-07-27 08:41:15"
"3721089";"2715024";"3857";"pageview";"2";"2018-07-27 08:42:38"
"3721091";"2715027";"303";"pageview";"1";"2018-07-27 08:46:29"
"3721095";"2715030";"5941";"pageview";"3";"2018-07-27 09:03:05"
"3721099";"2715037";"6231";"pageview";"1";"2018-07-27 09:15:28"
"3721102";"2715038";"563";"pageview";"1";"2018-07-27 09:16:30"
"3721103";"2715037";"6180";"pageview";"1";"2018-07-27 09:16:32"
"3721108";"2715037";"1220";"pageview";"1";"2018-07-27 09:17:10"
"3721110";"2715040";"5875";"pageview";"1";"2018-07-27 09:19:55"
"3721113";"2715042";"4911";"pageview";"1";"2018-07-27 09:22:49"
"3721116";"2715045";"3349";"pageview";"1";"2018-07-27 09:28:28"
"3721118";"2714523";"160";"pageview";"1";"2018-07-27 09:30:51"
"3720428";"2714523";"3350";"pageview";"4";"2018-07-27 09:31:14"
"3721120";"2715048";"3349";"pageview";"1";"2018-07-27 09:32:02"
"3721121";"2715049";"3349";"pageview";"1";"2018-07-27 09:34:45"
"3721122";"2715050";"5246";"pageview";"1";"2018-07-27 09:35:32"
"3721123";"2715051";"3349";"pageview";"1";"2018-07-27 09:35:36"
"3721126";"2715056";"4697";"pageview";"1";"2018-07-27 09:42:32"
"3721129";"2715057";"3326";"pageview";"1";"2018-07-27 09:43:37"
"3721131";"2710012";"872";"pageview";"1";"2018-07-27 09:45:35"
"3721134";"2715058";"6243";"pageview";"1";"2018-07-27 09:46:42"
"3721137";"2715060";"80";"pageview";"4";"2018-07-27 09:49:44"
"3721140";"2715062";"6281";"pageview";"2";"2018-07-27 09:53:25"
"3721142";"2715063";"5302";"pageview";"1";"2018-07-27 09:54:15"
"3721138";"2715062";"5967";"pageview";"2";"2018-07-27 09:54:20"
"3721145";"2715064";"959";"pageview";"1";"2018-07-27 09:54:41"
"3721147";"2715065";"6217";"pageview";"1";"2018-07-27 09:56:19"
"3721153";"2715067";"105";"pageview";"2";"2018-07-27 10:02:56"
"3721156";"2715068";"2331";"pageview";"1";"2018-07-27 10:03:48"
"3721157";"2715067";"114";"pageview";"2";"2018-07-27 10:04:12"
"3721162";"2715069";"330";"pageview";"1";"2018-07-27 10:05:08"
"3721165";"2715072";"5170";"pageview";"1";"2018-07-27 10:08:09"
"3721166";"2715073";"5941";"pageview";"1";"2018-07-27 10:10:50"
"3721167";"2715075";"2083";"pageview";"1";"2018-07-27 10:13:08"
"3721170";"2715077";"5969";"pageview";"1";"2018-07-27 10:13:32"
"3721174";"2715038";"6243";"pageview";"1";"2018-07-27 10:14:35"
"3721177";"2715078";"330";"pageview";"1";"2018-07-27 10:17:20"
"3721179";"2715079";"3";"pageview";"1";"2018-07-27 10:18:36"
"3721182";"2715080";"5836";"pageview";"1";"2018-07-27 10:19:31"
"3721149";"2715066";"168";"pageview";"3";"2018-07-27 10:20:07"
"3721183";"2715081";"6155";"pageview";"1";"2018-07-27 10:20:41"
"3721187";"2715082";"3127";"pageview";"1";"2018-07-27 10:21:38"
"3721189";"2715083";"5096";"pageview";"4";"2018-07-27 10:25:05"
"3721191";"2715083";"5836";"pageview";"7";"2018-07-27 10:25:21"
"3721195";"1953184";"6217";"pageview";"1";"2018-07-27 10:27:13"
"3721196";"2715087";"5941";"pageview";"1";"2018-07-27 10:36:35"
"3721198";"2715090";"4734";"pageview";"1";"2018-07-27 10:43:37"
"3721201";"2715092";"4429";"pageview";"1";"2018-07-27 10:44:19"
"3720026";"2714248";"403";"pageview";"3";"2018-07-27 10:46:43"
"3721203";"2715093";"2608";"pageview";"1";"2018-07-27 10:46:58"
"3721206";"2692275";"3733";"pageview";"1";"2018-07-27 10:51:42"
"3622282";"2642262";"2467";"pageview";"13";"2018-07-27 10:53:10"
"3721212";"2715096";"973";"pageview";"1";"2018-07-27 10:54:02"
"3721210";"2715095";"161";"pageview";"2";"2018-07-27 10:54:09"
"3721219";"2715098";"3349";"pageview";"1";"2018-07-27 10:56:04"
"3721220";"2715099";"303";"pageview";"1";"2018-07-27 10:59:01"
"3721217";"2715097";"4594";"pageview";"3";"2018-07-27 11:02:47"
"3721215";"2715097";"4925";"pageview";"2";"2018-07-27 11:02:53"
"3720148";"1529905";"6286";"pageview";"7";"2018-07-27 11:03:30"
"3721221";"2604493";"49";"pageview";"1";"2018-07-27 11:04:45"
"3721223";"2715107";"563";"pageview";"1";"2018-07-27 11:07:41"
"3721225";"2715108";"29";"pageview";"1";"2018-07-27 11:07:58"
"3721228";"2715109";"3782";"pageview";"1";"2018-07-27 11:09:11"
"3721230";"2715111";"3458";"pageview";"1";"2018-07-27 11:10:35"
"3721231";"2715112";"6282";"pageview";"1";"2018-07-27 11:10:41"
"3721236";"2715116";"5641";"pageview";"1";"2018-07-27 11:15:57"
"3721237";"1831070";"2818";"pageview";"1";"2018-07-27 11:26:25"
"3721239";"1831070";"592";"pageview";"1";"2018-07-27 11:28:11"
"3721242";"2715125";"2384";"pageview";"2";"2018-07-27 11:30:06"
"3721249";"2715126";"2382";"pageview";"1";"2018-07-27 11:31:31"
"3721245";"2715120";"4367";"pageview";"2";"2018-07-27 11:31:31"
"3721248";"1831070";"5668";"pageview";"2";"2018-07-27 11:31:42"
"2754791";"2082695";"3350";"pageview";"57";"2018-07-27 11:31:45"
"3721256";"2715127";"1237";"pageview";"1";"2018-07-27 11:34:44"
"3721260";"2715128";"2618";"pageview";"1";"2018-07-27 11:36:36"
"2618829";"1831070";"3126";"pageview";"3";"2018-07-27 11:38:44"
"3721264";"2715129";"5835";"pageview";"3";"2018-07-27 11:39:03"
"3620295";"1831070";"5954";"pageview";"4";"2018-07-27 11:39:13"
"3721268";"2715129";"5836";"pageview";"1";"2018-07-27 11:39:19"
"3721272";"2715130";"144";"pageview";"1";"2018-07-27 11:41:37"
"3721274";"2715131";"868";"pageview";"1";"2018-07-27 11:42:26"
"3721277";"2715132";"2331";"pageview";"2";"2018-07-27 11:47:09"
"3721281";"2715133";"5368";"pageview";"1";"2018-07-27 11:48:12"
"3721284";"2715134";"4009";"pageview";"1";"2018-07-27 11:48:51"
"3721286";"2715136";"4286";"pageview";"1";"2018-07-27 11:49:09"
"3721289";"2715138";"405";"pageview";"1";"2018-07-27 11:49:37"
"3721291";"2715139";"2331";"pageview";"1";"2018-07-27 11:49:46"
"3721292";"2715141";"3281";"pageview";"1";"2018-07-27 11:50:00"
"3721294";"2715143";"5941";"pageview";"2";"2018-07-27 11:50:09"
"3721298";"2715144";"303";"pageview";"1";"2018-07-27 11:51:51"
"3721301";"2715147";"5836";"pageview";"1";"2018-07-27 11:54:20"
"3721302";"2715150";"4015";"pageview";"1";"2018-07-27 11:55:38"
"3721254";"1831070";"390";"pageview";"3";"2018-07-27 11:57:19"
"3721305";"2715155";"4609";"pageview";"1";"2018-07-27 11:59:53"
"3721309";"2715156";"303";"pageview";"1";"2018-07-27 12:01:30"
"3721311";"2715157";"303";"pageview";"1";"2018-07-27 12:02:04"
"3721314";"2715158";"6286";"pageview";"1";"2018-07-27 12:02:21"
"3721319";"2715159";"2018";"pageview";"1";"2018-07-27 12:04:59"
"3721325";"2715161";"4894";"pageview";"1";"2018-07-27 12:07:25"
"3721326";"2715162";"5835";"pageview";"1";"2018-07-27 12:09:12"
"3721321";"2715160";"5941";"pageview";"5";"2018-07-27 12:10:33"
"3721328";"2715162";"5836";"pageview";"4";"2018-07-27 12:11:21"
"3721331";"2588831";"5838";"pageview";"1";"2018-07-27 12:18:57"
"3721333";"2715169";"5941";"pageview";"1";"2018-07-27 12:19:23"
"3721334";"2588831";"5668";"pageview";"2";"2018-07-27 12:21:07"
"3721338";"2715173";"305";"pageview";"1";"2018-07-27 12:24:59"
"3721343";"2715178";"3824";"pageview";"1";"2018-07-27 12:27:57"
"3721340";"2715176";"5941";"pageview";"25";"2018-07-27 12:29:25"
"3721347";"2715179";"5890";"pageview";"2";"2018-07-27 12:33:03"
"3721349";"2715181";"249";"pageview";"2";"2018-07-27 12:33:36"
"3721352";"2715179";"6152";"pageview";"3";"2018-07-27 12:37:49"
"2924697";"2082695";"1977";"pageview";"4";"2018-07-27 12:38:06"
"3721355";"2715179";"295";"pageview";"1";"2018-07-27 12:41:30"
"3721358";"2642595";"5635";"pageview";"2";"2018-07-27 12:43:47"
"3717918";"1924542";"5223";"pageview";"3";"2018-07-27 12:44:09"
"3697632";"1996854";"390";"pageview";"2";"2018-07-27 12:44:37"
"3721362";"2715183";"3021";"pageview";"1";"2018-07-27 12:44:42"
"3721361";"1924542";"4708";"pageview";"3";"2018-07-27 12:45:16"
"3721365";"2715179";"5033";"pageview";"1";"2018-07-27 12:45:35"
"3721366";"1924542";"5820";"pageview";"1";"2018-07-27 12:45:52"
"3717912";"1924542";"5759";"pageview";"3";"2018-07-27 12:46:10"
"3721371";"2715184";"5930";"pageview";"1";"2018-07-27 12:47:21"
"3721373";"2715179";"331";"pageview";"1";"2018-07-27 12:47:38"
"3721377";"2715185";"6155";"pageview";"1";"2018-07-27 12:47:41"
"3721381";"2715184";"105";"pageview";"1";"2018-07-27 12:49:09"
"3721384";"1996854";"109";"pageview";"1";"2018-07-27 12:49:43"
"3721386";"2715184";"3127";"pageview";"1";"2018-07-27 12:50:19"
"3721392";"2715186";"5300";"pageview";"1";"2018-07-27 12:51:34"
"3721397";"1996854";"168";"pageview";"3";"2018-07-27 12:53:26"
"3721390";"2715179";"3362";"pageview";"3";"2018-07-27 12:53:29"
"3619347";"1646104";"5527";"pageview";"2";"2018-07-27 12:56:03"
"3721401";"1646104";"1220";"pageview";"3";"2018-07-27 12:57:43"
"2349035";"1529905";"1401";"pageview";"11";"2018-07-27 13:01:29"
"3716231";"2082695";"6259";"pageview";"3";"2018-07-27 13:01:41"
"3721407";"2715188";"3349";"pageview";"1";"2018-07-27 13:02:03"
"3408541";"2413350";"5600";"pageview";"2";"2018-07-27 13:09:34"
"3721408";"2715192";"303";"pageview";"1";"2018-07-27 13:09:37"
"3721411";"2715194";"3126";"pageview";"1";"2018-07-27 13:11:13"
"3546604";"1690723";"390";"pageview";"7";"2018-07-27 13:11:45"
"3721419";"2715195";"5367";"pageview";"1";"2018-07-27 13:13:49"
"3721415";"2715195";"5876";"pageview";"2";"2018-07-27 13:14:39"
"3721423";"2715197";"1073";"pageview";"1";"2018-07-27 13:16:02"
"3721425";"2715201";"6155";"pageview";"1";"2018-07-27 13:22:12"
"3721432";"2715203";"4911";"pageview";"1";"2018-07-27 13:27:36"
"3721433";"2715204";"4911";"pageview";"1";"2018-07-27 13:27:49"
"3721437";"2715206";"5917";"pageview";"1";"2018-07-27 13:30:02"
"3721440";"2715208";"4662";"pageview";"1";"2018-07-27 13:34:25"
"3721447";"2715210";"5941";"pageview";"1";"2018-07-27 13:35:53"
"3721450";"2715210";"674";"pageview";"2";"2018-07-27 13:37:48"
"3721443";"2715210";"303";"pageview";"3";"2018-07-27 13:37:57"
"3717268";"2082695";"6282";"pageview";"6";"2018-07-27 13:39:50"
"3721452";"2715211";"4286";"pageview";"1";"2018-07-27 13:40:59"
"3721453";"2715215";"390";"pageview";"1";"2018-07-27 13:42:55"
"3721455";"2715214";"3966";"pageview";"1";"2018-07-27 13:43:34"
"3721459";"2082695";"6290";"pageview";"2";"2018-07-27 13:44:36"
"3721428";"2082695";"6289";"pageview";"4";"2018-07-27 13:44:36"
"3721464";"2715219";"1255";"pageview";"2";"2018-07-27 13:47:38"
"3721469";"2432969";"5365";"pageview";"2";"2018-07-27 13:49:42"
"3721472";"2715220";"4994";"pageview";"1";"2018-07-27 13:50:15"
"3721475";"2715213";"6243";"pageview";"1";"2018-07-27 13:51:56"
"3721481";"2715213";"6234";"pageview";"1";"2018-07-27 13:53:48"
"3721484";"2715223";"5694";"pageview";"1";"2018-07-27 13:54:52"
"3721467";"2715218";"4388";"pageview";"2";"2018-07-27 13:54:52"
"3363516";"2082695";"74";"pageview";"2";"2018-07-27 13:58:17"
"3721486";"2715226";"3395";"pageview";"1";"2018-07-27 13:58:51"
"3721489";"2715227";"4011";"pageview";"1";"2018-07-27 14:00:28"
"3721491";"2715230";"5941";"pageview";"1";"2018-07-27 14:01:24"
"3721495";"2715232";"3300";"pageview";"1";"2018-07-27 14:06:04"
"3721497";"2715232";"5746";"pageview";"1";"2018-07-27 14:07:05"
"3721499";"2715234";"2331";"pageview";"1";"2018-07-27 14:08:26"
"3721502";"2715235";"2231";"pageview";"1";"2018-07-27 14:09:59"
"3721503";"2715236";"330";"pageview";"1";"2018-07-27 14:10:04"
"3721508";"2656387";"955";"pageview";"2";"2018-07-27 14:12:18"
"3721510";"2715232";"5527";"pageview";"1";"2018-07-27 14:12:36"
"3721511";"2715238";"303";"pageview";"1";"2018-07-27 14:12:50"
"3721513";"2715239";"303";"pageview";"1";"2018-07-27 14:13:12"
"3721515";"2715240";"303";"pageview";"1";"2018-07-27 14:13:24"
"3721517";"2715243";"3326";"pageview";"1";"2018-07-27 14:20:11"
"3721522";"2715246";"420";"pageview";"1";"2018-07-27 14:22:29"
"3721525";"2715248";"348";"pageview";"1";"2018-07-27 14:23:05"
"3721527";"2715246";"403";"pageview";"1";"2018-07-27 14:23:20"
"3721531";"2715246";"5369";"pageview";"1";"2018-07-27 14:23:54"
"3721520";"2715246";"422";"pageview";"3";"2018-07-27 14:24:41"
"3721533";"2715250";"303";"pageview";"1";"2018-07-27 14:25:52"
"3721534";"2715252";"2382";"pageview";"1";"2018-07-27 14:26:41"
"3721537";"2715253";"3349";"pageview";"1";"2018-07-27 14:29:11"
"3713484";"2710012";"787";"pageview";"2";"2018-07-27 14:29:54"
"3721541";"2715258";"5059";"pageview";"1";"2018-07-27 14:32:58"
"3721544";"2715263";"3349";"pageview";"1";"2018-07-27 14:38:17"
"3721545";"2715265";"5941";"pageview";"1";"2018-07-27 14:42:12"
"3721549";"2715268";"4866";"pageview";"1";"2018-07-27 14:44:02"
"3721546";"2715267";"5836";"pageview";"3";"2018-07-27 14:44:32"
"3721554";"2715276";"2331";"pageview";"1";"2018-07-27 14:49:08"
"3721556";"2715278";"3349";"pageview";"1";"2018-07-27 14:49:28"
"3721557";"2715280";"5836";"pageview";"1";"2018-07-27 14:51:46"
"3721560";"2329905";"5096";"pageview";"1";"2018-07-27 14:55:21"
"3721561";"2715281";"5941";"pageview";"1";"2018-07-27 14:55:33"
"3647055";"2579300";"6227";"pageview";"6";"2018-07-27 14:55:56"
"3721565";"2653961";"3857";"pageview";"1";"2018-07-27 15:00:18"
"3721568";"2457539";"5941";"pageview";"1";"2018-07-27 15:02:13"
"3674724";"2680519";"5892";"pageview";"33";"2018-07-27 15:04:23"
"3721572";"2715285";"5941";"pageview";"1";"2018-07-27 15:04:39"
"3721577";"2715290";"303";"pageview";"1";"2018-07-27 15:15:30"
"3721578";"2715291";"563";"pageview";"1";"2018-07-27 15:15:44"
"3721580";"2715292";"303";"pageview";"1";"2018-07-27 15:16:08"
"3721583";"1967742";"5600";"pageview";"1";"2018-07-27 15:17:01"
"3353522";"1529905";"5938";"pageview";"14";"2018-07-27 15:17:22"
"3721586";"2715294";"4799";"pageview";"1";"2018-07-27 15:17:46"
"3721574";"1967742";"6219";"pageview";"3";"2018-07-27 15:18:49"
"3721590";"2715213";"3737";"pageview";"1";"2018-07-27 15:19:21"
"3721593";"1967742";"6224";"pageview";"1";"2018-07-27 15:19:30"
"3721597";"2715296";"670";"pageview";"1";"2018-07-27 15:22:23"
"3721600";"2155691";"90";"pageview";"2";"2018-07-27 15:24:12"
"3554846";"2155691";"5916";"pageview";"2";"2018-07-27 15:24:32"
"3721605";"2715298";"5954";"pageview";"1";"2018-07-27 15:25:16"
"3721606";"2715298";"5266";"pageview";"1";"2018-07-27 15:25:29"
"3721608";"2715299";"2191";"pageview";"1";"2018-07-27 15:26:00"
"3721612";"2715300";"3021";"pageview";"1";"2018-07-27 15:28:59"
"3721613";"2715302";"179";"pageview";"1";"2018-07-27 15:29:43"
"3721616";"2715303";"5941";"pageview";"1";"2018-07-27 15:30:05"
"3721621";"2715306";"2406";"pageview";"1";"2018-07-27 15:33:28"
"1971160";"1529905";"390";"pageview";"42";"2018-07-27 15:36:19"
"3721627";"2715321";"1596";"pageview";"1";"2018-07-27 15:46:04"
"3721631";"2715323";"592";"pageview";"1";"2018-07-27 15:46:51"
"3721624";"2715312";"6286";"pageview";"4";"2018-07-27 15:48:41"
"3721634";"2715327";"5941";"pageview";"1";"2018-07-27 15:52:07"
"3721636";"2715328";"28";"pageview";"1";"2018-07-27 15:52:42"
"3721639";"2715329";"2652";"pageview";"1";"2018-07-27 15:55:02"
"3616540";"2521128";"6197";"pageview";"3";"2018-07-27 16:02:11"
"3604543";"2521128";"4799";"pageview";"33";"2018-07-27 16:06:21"
"3721647";"2715339";"5941";"pageview";"2";"2018-07-27 16:06:38"
"3721650";"2715333";"49";"pageview";"1";"2018-07-27 16:07:06"
"3721654";"2647240";"390";"pageview";"1";"2018-07-27 16:09:03"
"3721655";"2715333";"6160";"pageview";"2";"2018-07-27 16:10:00"
"3721659";"2715333";"5938";"pageview";"1";"2018-07-27 16:10:28"
"3654222";"2665037";"5836";"pageview";"2";"2018-07-27 16:11:12"
"3721662";"2715344";"772";"pageview";"1";"2018-07-27 16:12:02"
